2.8	0.2	4.19048	0.0146334	2576.97	0.176215	0.437917
2.8	0.4	4.30594	0.0300732	2580.21	0.362595	0.43815
2.8	0.6	4.42146	0.04632	2583.33	0.559158	0.438538
2.8	0.8	4.53703	0.0633744	2586.32	0.765918	0.439081
2.8	1	4.65266	0.0812368	2589.2	0.982889	0.43978
2.8	1.2	4.76833	0.0999078	2591.97	1.21009	0.440634
2.8	1.4	4.88405	0.119388	2594.66	1.44752	0.441643
2.8	1.6	4.99981	0.139677	2597.25	1.69521	0.442808
2.8	1.8	5.11561	0.160776	2599.75	1.95317	0.444127
2.8	2	5.23145	0.182685	2602.18	2.22141	0.445602
2.8	2.2	5.34732	0.205405	2604.54	2.49993	0.447233
2.8	2.4	5.46323	0.228935	2606.83	2.78876	0.449018
2.8	2.6	5.57917	0.253276	2609.05	3.0879	0.450959
2.8	2.8	5.69513	0.278429	2611.21	3.39737	0.453055
2.8	3	5.81112	0.304392	2613.32	3.71717	0.455306
3	0	3.91874	0	2485.3	0	0.421128
3	0.2	4.03408	0.0140872	2491.3	0.163998	0.421203
3	0.4	4.14947	0.0289804	2497.01	0.338152	0.421427
3	0.6	4.26493	0.0446802	2502.46	0.522478	0.4218
3	0.8	4.38044	0.0611871	2507.66	0.716993	0.422323
3	1	4.49601	0.0785018	2512.64	0.921713	0.422995
3	1.2	4.61164	0.0966248	2517.4	1.13665	0.423817
3	1.4	4.72731	0.115557	2521.98	1.36183	0.424787
3	1.6	4.84303	0.135297	2526.37	1.59725	0.425907
3	1.8	4.9588	0.155848	2530.6	1.84294	0.427177
3	2	5.07461	0.177209	2534.66	2.0989	0.428595
3	2.2	5.19046	0.19938	2538.59	2.36515	0.430163
3	2.4	5.30634	0.222361	2542.37	2.64171	0.431881
3	2.6	5.42226	0.246154	2546.03	2.92858	0.433748
3	2.8	5.53822	0.270757	2549.57	3.22577	0.435764
3	3	5.6542	0.296172	2553	3.5333	0.437929
3.2	0	3.78536	0	2404.2	0	0.405976
3.2	0.2	3.90064	0.0136213	2412.77	0.153575	0.406048
3.2	0.4	4.01599	0.0280482	2420.9	0.317299	0.406264
3.2	0.6	4.13141	0.0432814	2428.63	0.491189	0.406624
3.2	0.8	4.24688	0.0593215	2435.98	0.675263	0.407128
3.2	1	4.36242	0.0761693	2442.99	0.869538	0.407776
3.2	1.2	4.47802	0.0938252	2449.69	1.07403	0.408567
3.2	1.4	4.59367	0.11229	2456.09	1.28875	0.409503
3.2	1.6	4.70937	0.131563	2462.22	1.51373	0.410583
3.2	1.8	4.82513	0.151647	2468.09	1.74897	0.411807
3.2	2	4.94093	0.17254	2473.73	1.99448	0.413174
3.2	2.2	5.05678	0.194244	2479.15	2.25029	0.414686
3.2	2.4	5.17266	0.216759	2484.37	2.5164	0.416342
3.2	2.6	5.28859	0.240085	2489.4	2.79284	0.418141
3.2	2.8	5.40455	0.264223	2494.24	3.0796	0.420085
3.2	3	5.52055	0.289172	2498.92	3.37672	0.422172
3.4	0	3.67005	0	2329.35	0	0.392167
3.4	0.2	3.78529	0.0132185	2340.43	0.144565	0.392237
3.4	0.4	3.90061	0.0272423	2350.92	0.299274	0.392445
3.4	0.6	4.016	0.0420723	2360.86	0.464145	0.392793
3.4	0.8	4.13145	0.0577092	2370.3	0.639197	0.39328
3.4	1	4.24697	0.0741535	2379.28	0.824448	0.393905
3.4	1.2	4.36255	0.0914059	2387.83	1.01992	0.39467
3.4	1.4	4.4782	0.109467	2395.99	1.22562	0.395574
3.4	1.6	4.5939	0.128338	2403.79	1.44157	0.396617
3.4	1.8	4.70966	0.148018	2411.24	1.66779	0.397799
3.4	2	4.82546	0.168508	2418.39	1.90429	0.399121
3.4	2.2	4.94132	0.18981	2425.24	2.15109	0.400581
3.4	2.4	5.05723	0.211922	2431.82	2.4082	0.40218
3.4	2.6	5.17318	0.234846	2438.14	2.67564	0.403918
3.4	2.8	5.28917	0.258582	2444.23	2.95342	0.405796
3.4	3	5.4052	0.283129	2450.1	3.24156	0.407812
3.6	0	3.56926	0	2259.96	0	0.37953
3.6	0.2	3.68448	0.0128664	2273.5	0.136691	0.379597
3.6	0.4	3.79977	0.0265381	2286.28	0.283521	0.379799
3.6	0.6	3.91514	0.0410157	2298.37	0.44051	0.380135
3.6	0.8	4.03058	0.0563001	2309.83	0.60768	0.380606
3.6	1	4.14609	0.072392	2320.7	0.785048	0.381212
3.6	1.2	4.26167	0.0892921	2331.04	0.972634	0.381952
3.6	1.4	4.37731	0.107001	2340.89	1.17046	0.382827
3.6	1.6	4.49302	0.125519	2350.28	1.37853	0.383836
3.6	1.8	4.60879	0.144848	2359.25	1.59688	0.38498
3.6	2	4.72462	0.164987	2367.83	1.82552	0.386259
3.6	2.2	4.8405	0.185937	2376.05	2.06446	0.387672
3.6	2.4	4.95643	0.207698	2383.93	2.31372	0.38922
3.6	2.6	5.07241	0.230271	2391.49	2.57332	0.390902
3.6	2.8	5.18844	0.253657	2398.75	2.84328	0.392719
3.6	3	5.30452	0.277856	2405.75	3.1236	0.394671
3.8	0	3.48034	0	2195.4	0	0.367923
3.8	0.2	3.59553	0.0125558	2211.32	0.129743	0.367988
3.8	0.4	3.71081	0.0259167	2226.33	0.269623	0.368184
3.8	0.6	3.82616	0.0400836	2240.5	0.419661	0.36851
3.8	0.8	3.94159	0.0550572	2253.91	0.579878	0.368967
3.8	1	4.0571	0.0708383	2266.61	0.750295	0.369554
3.8	1.2	4.17269	0.0874278	2278.68	0.930932	0.370272
3.8	1.4	4.28834	0.104826	2290.15	1.12181	0.37112
3.8	1.6	4.40407	0.123034	2301.07	1.32294	0.372098
3.8	1.8	4.51985	0.142053	2311.49	1.53436	0.373207
3.8	2	4.6357	0.161882	2321.44	1.75607	0.374447
3.8	2.2	4.75162	0.182522	2330.95	1.98809	0.375817
3.8	2.4	4.86758	0.203975	2340.07	2.23044	0.377317
3.8	2.6	4.98361	0.22624	2348.8	2.48315	0.378948
3.8	2.8	5.09968	0.249318	2357.19	2.74621	0.380709
3.8	3	5.21581	0.273209	2365.25	3.01966	0.382601
4	0	3.40125	0	2135.14	0	0.35723
4	0.2	3.51642	0.0122796	2153.38	0.123564	0.357294
4	0.4	3.63168	0.0253641	2170.55	0.257262	0.357484
4	0.6	3.74703	0.0392546	2186.73	0.401118	0.3578
4	0.8	3.86246	0.0539519	2202.02	0.555154	0.358244
4	1	3.97798	0.0694567	2216.48	0.719392	0.358814
4	1.2	4.09357	0.08577	2230.2	0.893852	0.35951
4	1.4	4.20924	0.102892	2243.23	1.07856	0.360334
4	1.6	4.32498	0.120825	2255.62	1.27353	0.361284
4	1.8	4.44079	0.139568	2267.42	1.47878	0.362361
4	2	4.55667	0.159122	2278.68	1.69434	0.363564
4	2.2	4.67262	0.179488	2289.44	1.92022	0.364894
4	2.4	4.78863	0.200666	2299.73	2.15644	0.366351
4	2.6	4.9047	0.222658	2309.58	2.40302	0.367935
4	2.8	5.02083	0.245463	2319.03	2.65998	0.369645
4	3	5.13701	0.269081	2328.11	2.92734	0.371482
